,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
766,Spastic Elastic,INFINITY,Liquid Stranger,2019-02-15,249831,28,0.664,9.36e-05,0.664,0.862,0.286,0.505,-2.873,0.0615,74.996,4
767,Outlaws,Threads EP,Twine,2018-07-06,239000,11,0.55,0.00203,0.55,0.972,0.682,0.489,-1.231,0.416,150.038,4
768,Burn,Burn,SAYMYNAME,2018-09-21,209032,40,0.609,0.0786,0.609,0.984,0.0302,0.372,-4.863,0.774,154.972,4
769,Drop It,Drop It,SAYMYNAME,2017-10-06,179216,38,0.593,0.00699,0.593,0.965,0.763,0.322,-5.41,0.188,150.042,4
770,Party Till We Die (feat. Andrew W.K.),Party Till We Die (feat. Andrew W.K.),MAKJ,2016-09-26,158554,65,0.64,0.00528,0.64,0.94,0.000484,0.357,-2.976,0.0795,127.995,4
771,Buck Em,The Heretic,Kleavr,2019-02-25,210620,6,0.742,0.00438,0.742,0.947,1.62e-06,0.0864,-0.153,0.227,145.004,4
772,Behemoth,VOYD Vol. I,SVDDEN DEATH,2018-07-30,192000,0,0.891,0.0142,0.891,0.893,0.142,0.0768,-0.595,0.191,139.933,4
773,Savceboys,Savceboys,SVDDEN DEATH,2019-01-04,193714,0,0.619,0.00568,0.619,0.953,0.00176,0.625,0.203,0.296,140.053,4
774,Ichor,Ichor,SVDDEN DEATH,2019-04-19,240000,0,0.67,0.0213,0.67,0.943,0.00163,0.211,-1.237,0.253,140.095,4
775,Beans,Riddim Machine,Jub,2019-03-22,198955,0,0.782,0.00146,0.782,0.99,0.382,0.33,-0.411,0.542,140.009,4
776,I'm No Hero,"Saucy Selects, Vol. 2",Various Artists,2019-03-10,229695,5,0.922,0.00168,0.922,0.799,0.134,0.268,-3.517,0.164,140.062,4
777,SMACK,SMACK,Trentcast,2019-02-19,226285,0,0.577,0.000356,0.577,0.978,0.71,0.315,-2.238,0.346,68.582,4
778,Bad Man - Skrillex Remix,OWSLA Spring Compilation 2015,Various Artists,2015-03-17,249600,46,0.701,0.128,0.701,0.961,1.2e-06,0.226,-2.75,0.0866,149.991,4
779,Jefe - MONXX Remix,Cartel (Remixes),Boombox Cartel,2017-09-21,208458,23,0.596,0.0123,0.596,0.915,0.602,0.246,-1.251,0.141,150.221,4
780,Nasty,Sensei,Datsik,2016-12-16,217600,50,0.461,0.00025,0.461,0.964,0.3,0.247,-3.275,0.223,112.586,3
781,Break the Rail (feat. Sullivan King),Dubloadz and the 9000 Ghosts,Dubloadz,2017-08-10,244800,42,0.567,0.000364,0.567,0.983,0.000616,0.689,-2.289,0.241,74.996,4
782,Boss (Ft. Cody Ray),Boss (Ft. Cody Ray),AFK,2017-11-17,243200,33,0.669,0.00095,0.669,0.975,0.334,0.1,-1.328,0.0672,75.018,4
783,PLUR Police - Jauz Remix,Trigger Warning,Knife Party,2015-11-20,225700,36,0.508,0.00169,0.508,0.973,0.0103,0.327,-2.587,0.155,74.958,4
784,CA$H,Domain EP,Barely Alive,2017-02-10,225600,31,0.599,0.000846,0.599,0.992,0.521,0.322,-1.778,0.0621,74.967,4
785,Hackers - Trampa Remix,We Are Barely Alive (The Remixes),Barely Alive,2016-04-04,294620,0,0.376,0.00353,0.376,0.977,0.0027,0.361,-4.388,0.23,104.678,3
786,In The Pit (feat. Terror Bass),In The Pit (feat. Terror Bass),Lil Jon,2017-06-21,188800,0,0.762,0.16,0.762,0.995,8.27e-06,0.307,-2.082,0.219,150.014,4
787,Bad Habits,Bad Habits,onwrd,2018-11-13,189204,0,0.732,0.016,0.732,0.83,0.104,0.0591,-5.247,0.0434,137.053,4
788,Another Life,Another Life,Luca Lush,2018-10-24,266487,13,0.342,0.0796,0.342,0.892,0.00222,0.211,-3.364,0.155,144.788,4
789,Despicable,Despicable,Stoutty,2018-12-07,164205,0,0.281,0.00478,0.281,0.957,0.0138,0.0631,-1.735,0.414,155.11,3
790,Psycho,Psycho,Ghastly,2019-04-19,260172,44,0.41,0.0161,0.41,0.985,0.000238,0.422,-1.537,0.506,144.962,4
791,Rumble,Apex,Excision,2018-08-14,282834,45,0.312,0.000209,0.312,0.892,0.809,0.101,-2.529,0.0666,112.639,3
792,BANG,BANG,NGHTMRE,2019-02-21,203750,49,0.68,0.00303,0.68,0.988,4.39e-05,0.299,-2.579,0.0941,144.03,4
793,Fuck It,Fuck It,Riot Ten,2016-12-19,174400,2,0.597,0.000231,0.597,0.93,0.46,0.306,-3.612,0.053,74.976,4
794,Los Pinches,Hype Or Die: Sun City EP,Riot Ten,2019-05-03,187220,30,0.703,0.0948,0.703,0.859,0.00393,0.362,-2.965,0.135,75.008,4
795,Back Up,The Infamous,Cesqeaux,2017-06-16,187328,24,0.738,0.0345,0.738,0.924,6.09e-06,0.319,-3.24,0.119,150.034,4
796,That's Right,"Ouhlalaa!, Vol. 1",Various Artists,2016-12-16,217608,0,0.854,0.000189,0.854,0.832,0.233,0.057,-2.569,0.0864,150.068,4
797,Thank God,Thank God,KRUP,2019-04-05,211200,3,0.565,0.0536,0.565,0.758,0.827,0.171,-4.677,0.071,75.036,4
798,Babatunde - VIP,Babatunde Remix EP,PEEKABOO,2019-01-25,198620,40,0.629,0.00173,0.629,0.869,4.1e-05,0.128,-2.006,0.0515,144.986,4
799,Rise,VOYD Vol. I,SVDDEN DEATH,2018-07-30,205714,0,0.753,0.00684,0.753,0.883,0.0,0.0938,0.754,0.268,70.021,4
800,I'm Fine,I'm Fine,graves,2018-11-30,210372,0,0.531,0.105,0.531,0.628,1.43e-06,0.109,-13.611,0.0549,93.999,4
801,Formula,Pitchforks & Fire / Formula,Dr. Ozi,2018-11-12,204800,29,0.805,0.0519,0.805,0.938,5.39e-06,0.101,-1.563,0.27,150.019,4
802,Like A Bitch - Extended Mix,Neon Grave,Zomboy,2016-03-11,264000,49,0.592,0.000767,0.592,0.988,0.707,0.0847,-0.846,0.0997,149.985,4
803,Welcome to Mayhem,Origins - EP,PhaseOne,2017-01-16,182800,37,0.616,0.000443,0.616,0.985,0.375,0.863,-1.79,0.0618,150.024,4
804,Planet Purge Pt. 2,Never Say Die One Hundred,Various Artists,2017-03-10,307216,38,0.397,0.000292,0.397,0.89,0.719,0.0754,-4.92,0.139,150.066,4
805,Riddim Girl,Riddim Girl,Oolacile,2017-07-03,349257,33,0.548,0.0505,0.548,0.969,0.00206,0.216,-1.936,0.863,141.11,4
806,Duel,Labyrinth EP,Akeos,2019-06-28,361704,22,0.397,0.00413,0.397,0.95,0.807,0.21,-0.484,0.0962,75.007,4
807,Gore On The Dancefloor,Gore On The Dancefloor,Borgore,2019-05-17,201931,43,0.735,0.0571,0.735,0.98,0.0,0.302,-0.136,0.355,144.97,4
808,Level Up,Level Up,Tommy Jayden,2019-08-02,173437,13,0.684,0.00539,0.684,0.893,0.881,0.338,-3.532,0.0503,128.031,4
809,Vampire,Vampire,Radical Redemption,2018-10-31,209900,38,0.283,0.0238,0.283,0.933,0.195,0.206,-3.481,0.184,155.069,3
810,This Time,This Time,Kayzo,2017-03-24,170400,49,0.583,0.00328,0.583,0.946,0.39,0.148,-4.034,0.114,149.921,4
811,Falling (VIP),World of Wonk,Monxx,2019-04-04,186195,21,0.674,0.0801,0.674,0.726,0.000255,0.111,-1.539,0.041,150.304,4
812,Wonk Train,Wonk Train,Monxx,2019-06-06,181608,18,0.733,0.0427,0.733,0.744,0.0,0.17,-1.291,0.237,75.018,4
813,Giant Squiddim - Graphyt & Ecraze Remix,Giant Squiddim Remixes,Herobust,2018-03-30,236693,0,0.563,0.0162,0.563,0.954,0.283,0.274,-3.708,0.343,144.957,4
814,Wonk Wars,Ghost Gang EP,Dubloadz,2018-09-10,251115,27,0.664,0.0787,0.664,0.975,0.000329,0.449,-2.145,0.262,75.007,4
815,Gas Tank,World of Wonk,Monxx,2019-04-04,206538,16,0.818,0.232,0.818,0.937,0.00925,0.0878,-4.867,0.193,131.957,4
816,Got Dam!,Krime Time,Krimer,2018-01-22,225604,30,0.606,0.000474,0.606,0.952,0.0381,0.917,-2.158,0.193,149.962,4
817,Torque - Gammer Remix,Overdrive Remixes,Space Laces,2019-06-07,195865,33,0.691,0.00162,0.691,0.945,0.65,0.103,-3.246,0.0537,145.043,4
818,Snake Bite - VIP,Snake Bite - Single (VIP),Eliminate,2016-11-15,228845,32,0.557,0.081,0.557,0.987,0.805,0.268,-3.678,0.0954,150.092,4
819,Shut 'Em Down,Shut 'Em Down,SVDDEN DEATH,2017-09-25,250285,34,0.648,0.00164,0.648,0.884,0.000113,0.237,-0.157,0.0508,139.987,4
820,Between The Lines,Between The Lines,Kai Wachi,2019-05-03,203612,33,0.519,2.33e-05,0.519,0.994,0.527,0.0509,-1.532,0.394,154.958,4
821,Marauders,Spelljam EP,SVDDEN DEATH,2017-06-12,192000,29,0.556,0.0426,0.556,0.937,0.293,0.521,-1.825,0.392,69.69,4
822,Swipe My Swords,Excision 2016 Mix Compilation,Various Artists,2016-09-14,208551,0,0.633,0.00014,0.633,0.99,0.567,0.151,-2.542,0.0753,145.043,4
823,Move Back,Move Back,SLANDER,2018-04-06,255000,35,0.561,0.043,0.561,0.934,0.381,0.21,-3.277,0.131,150.052,4
824,Eclipse,Buygore: Fresh Blood 2,Various Artists,2017-05-12,196034,13,0.73,0.00918,0.73,0.932,0.000248,0.159,-1.482,0.203,139.834,4
825,Angel Style,Angel Style,SVDDEN DEATH,2018-02-02,244965,36,0.625,0.023,0.625,0.958,0.002,0.329,0.034,0.408,145.071,4
826,Pepper,Pepper,Dubloadz,2018-03-23,238344,24,0.831,0.136,0.831,0.628,0.287,0.47,-5.152,0.423,72.494,4
827,Modern Sorcery,Modern Sorcery,SVDDEN DEATH,2019-08-02,198857,0,0.488,0.0114,0.488,0.948,0.00188,0.32,-0.045,0.269,138.638,4
828,Vortex,Vortex,Kryo,2018-11-16,140031,7,0.844,0.00878,0.844,0.831,0.229,0.392,-2.607,0.217,120.037,4
829,Roll Out,Kingdom,Hydraulix,2018-06-29,184813,14,0.716,0.0712,0.716,0.587,0.795,0.0889,-4.689,0.365,127.744,3
830,Buggas,Buggas,Hekler,2018-08-24,185142,33,0.508,0.0115,0.508,0.913,0.0242,0.0993,-1.152,0.115,70.075,4
831,Exile,Exile,ATLiens,2018-07-10,171428,22,0.648,0.0246,0.648,0.782,0.468,0.0565,-4.333,0.301,139.984,4
832,Demon Master,Demon Master,Subfiltronik,2016-10-31,303719,0,0.589,0.000307,0.589,0.994,0.000522,0.522,-0.203,0.171,140.284,4
833,Pull Up,Pull Up,NAZAAR,2018-06-22,192000,8,0.774,0.0164,0.774,0.764,0.718,0.159,-2.674,0.0532,119.981,4
834,On God,On God,MineSweepa,2018-06-01,193718,8,0.626,0.00628,0.626,0.929,0.766,0.237,-5.848,0.0476,130.005,4
835,Dead Wrong,Corruption EP,TYNAN,2018-04-02,190243,24,0.529,0.152,0.529,0.92,0.00661,0.0735,-2.322,0.0723,82.032,4
836,Diggid,Diggid,TYNAN,2019-06-17,162377,34,0.75,0.0658,0.75,0.889,0.0168,0.356,-4.968,0.0866,125.053,4
837,Holy Chit,Holy Chit,Nitti Gritti,2019-05-24,198439,23,0.422,0.00164,0.422,0.977,0.102,0.306,-2.598,0.175,150.158,4
838,Arrival,Imposters EP,PEEKABOO,2018-05-04,274285,41,0.729,0.0233,0.729,0.869,0.585,0.0944,-7.569,0.129,140.057,4
839,Wrecking Ball,Wrecking Ball,PEEKABOO,2019-03-08,173133,27,0.779,0.000302,0.779,0.656,0.00784,0.129,-4.644,0.114,139.946,4
840,Rock Like This,Never Say Die Vol. 5,Various Artists,2017-12-11,247285,19,0.748,0.000945,0.748,0.965,0.000631,0.307,0.203,0.224,140.008,4
841,All Is Fair in Love and Brostep,Recess,Skrillex,2014-03-14,249120,52,0.581,0.00112,0.581,0.925,0.0,0.406,-3.213,0.151,139.982,4
842,Arena,Arena,Fabian Mazur,2017-09-18,206400,0,0.789,0.00882,0.789,0.83,0.00248,0.173,-4.183,0.0751,100.039,4
843,The Devil,The Devil,Oddprophet,2019-04-05,262905,25,0.345,0.00027,0.345,0.922,0.0475,0.464,-3.465,0.232,143.326,4
844,Its Chodegang Mother Fuck3r (Dubsky Flip),Its Chodegang Mother Fuck3r (Dubsky Flip),DubSky,2019-05-16,152895,1,0.612,0.00066,0.612,0.847,0.159,0.113,-7.002,0.371,112.501,4
845,Send It,Send It,12th Planet,2017-09-06,156800,46,0.54,0.00183,0.54,0.929,0.000193,0.234,-3.83,0.447,75.029,4
846,Bubzstep,Bubzstep,12th Planet,2019-05-13,219200,40,0.424,0.000836,0.424,0.875,0.00762,0.561,-2.625,0.296,75.477,4
847,Die for you - PhaseOne Remix,Apex: The Remixes,Excision,2019-07-23,204800,28,0.337,5.41e-05,0.337,0.906,0.66,0.117,-3.798,0.0727,150.072,4
848,Double Up ft. Young Buck,Double Up EP,PhaseOne,2018-05-11,217600,41,0.636,0.00559,0.636,0.904,0.0,0.155,-2.411,0.335,150.023,4
849,Burial - Skrillex & Trollphace Remix,Burial - The Remixes,Yogi,2014-07-15,208000,41,0.738,0.0746,0.738,0.988,1.31e-05,0.46,-1.319,0.327,150.015,4
850,Behemoth VIP,VOYD Vol. 1.5,SVDDEN DEATH,2019-08-09,114857,0,0.849,0.0799,0.849,0.878,0.567,0.0302,-0.072,0.33,139.879,4
851,Free Fall - Kompany Remix,Awake (Remixes),ILLENIUM,2018-06-18,185600,36,0.563,0.0496,0.563,0.961,0.0259,0.212,-1.575,0.205,74.98,4
852,Summerlake,Summerlake,Borgore,2019-06-28,169600,0,0.421,0.0297,0.421,0.979,0.00177,0.157,0.284,0.111,74.836,4
853,Pitchforks & Fire,Pitchforks & Fire / Formula,Dr. Ozi,2018-11-12,186864,38,0.651,0.227,0.651,0.996,0.0106,0.325,0.747,0.166,150.014,4
854,CHAOS,CHAOS,MUST DIE!,2019-05-10,201108,47,0.462,0.0053,0.462,0.977,0.521,0.801,-4.157,0.0767,145.004,4
855,Banger ID,Banger ID,Spock,2018-10-15,172800,23,0.52,0.002,0.52,0.953,0.00754,0.0756,-0.719,0.184,75.009,4
856,Wdgaf (Wooli Vip),Wdgaf (Wooli Vip),Wooli,2018-08-08,150400,30,0.697,0.000223,0.697,0.994,6.72e-06,0.433,-1.191,0.204,150.098,4
857,Switch,Krime Time,Krimer,2018-01-22,188160,9,0.457,0.00691,0.457,0.961,0.00141,0.116,-0.139,0.369,150.38,4
858,Damage,Krime Time,Krimer,2018-01-22,258506,14,0.576,0.0681,0.576,0.994,0.000724,0.396,-0.428,0.8,75.214,4
859,Born To Survive,Born To Survive,Zomboy,2019-02-22,238500,49,0.486,0.0016,0.486,0.942,0.0052,0.256,-1.644,0.204,75.376,4
860,Cyclops Army,Cyclops Army,Subtronics,2019-06-07,211862,29,0.663,0.0498,0.663,0.991,0.0894,0.0922,-0.448,0.124,144.984,4
861,Fierce,Fierce // Ruthless,Artsever,2019-05-09,294504,0,0.58,0.0748,0.58,0.919,0.723,0.13,-6.736,0.392,150.087,4
862,Alone,Alone,Lyes,2018-11-22,215145,4,0.466,0.00696,0.466,0.938,0.00234,0.247,-0.253,0.37,72.515,4
863,Ruckus,Ruckus,Altituned,2018-02-26,217652,1,0.704,0.0239,0.704,0.761,6.33e-05,0.243,-3.554,0.176,75.042,4
864,If I Die,Warning,FREAKY,2019-07-30,164822,7,0.674,0.0391,0.674,0.92,0.00551,0.108,-4.129,0.134,110.026,4
865,Big Bang (feat. Redd Simpkins),Blast,Blaize,2019-02-11,142600,4,0.683,0.000165,0.683,0.897,7.31e-05,0.177,-5.734,0.307,150.078,4
866,Makin' Moves,Makin' Moves,Cursor,2019-07-22,174375,6,0.745,0.0014,0.745,0.889,1.31e-05,0.373,-1.764,0.113,128.033,4
867,Occult,Occult,High Zombie,2018-11-09,151457,10,0.787,0.0116,0.787,0.935,0.053,0.0933,-3.483,0.0539,129.981,3
868,Jungle Action,MORI,Allen Mock,2018-12-11,249600,11,0.672,0.0587,0.672,0.85,0.107,0.166,-2.7,0.21,149.995,4
869,Punch,Sound,Eater,2018-12-04,131813,10,0.677,0.192,0.677,0.625,0.245,0.466,-5.798,0.309,145.161,4
870,Numb,Numb,Slowpalace,2018-10-23,194925,3,0.633,0.000821,0.633,0.888,0.859,0.095,-5.483,0.048,165.024,4
871,Hircus,Hircus,Osaki,2018-10-02,224966,1,0.439,0.000241,0.439,0.962,0.34,0.285,-4.116,0.0867,139.925,4
872,Invasion,Invasion,Not Alone!,2018-11-12,175542,3,0.542,0.00822,0.542,0.922,0.646,0.235,-6.2,0.205,150.019,4
873,First Contact,First Contact,AREA51,2017-10-13,243670,3,0.609,0.0032,0.609,0.903,0.368,0.709,-5.957,0.0401,150.051,3
874,Riddim Kidz,Riddim Kidz,Selekta,2018-10-16,249652,2,0.607,0.00551,0.607,0.796,1.23e-05,0.291,-3.206,0.31,74.966,4
875,Ricochet,Ricochet,Caleb Welch,2018-08-02,187428,6,0.672,0.00369,0.672,0.863,0.0905,0.0958,-3.381,0.411,154.951,4
876,Stop Drop & Roll,Bass Therapy,Various Artists,2018-01-31,186070,3,0.662,0.000386,0.662,0.976,0.0659,0.138,-1.94,0.255,149.996,4
877,Fizzy,Fizzy,Glitter Soda,2018-10-05,212924,7,0.875,0.0178,0.875,0.771,0.141,0.339,-5.368,0.164,149.999,4
878,HEADBANG,HEADBANG,VulKan,2019-05-01,198400,5,0.658,0.0129,0.658,0.994,0.000389,0.899,-1.2,0.0975,150.017,4
879,Habits,Medusa,VONGLOE,2019-04-02,214360,2,0.614,0.00592,0.614,0.993,0.188,0.191,-2.321,0.506,140.251,4
880,Haku,Suna,Allen Mock,2018-03-22,176065,18,0.713,0.0114,0.713,0.946,0.695,0.264,-5.648,0.102,150.081,4
881,Headlight,Road Map: Texas,Various Artists,2019-05-07,189279,18,0.568,0.0042,0.568,0.884,0.552,0.0526,-4.962,0.0515,105.033,4
882,Disorient,RZRKTION,RZRKT,2019-06-07,188689,14,0.488,0.0369,0.488,0.674,0.0112,0.305,-5.807,0.236,144.935,3
883,The Anthem,The Anthem,Mob Mind,2019-03-07,204800,11,0.685,0.0587,0.685,0.993,0.077,0.526,-2.173,0.552,149.935,4
884,CAN'T STOP,CAN'T STOP,NXSTY,2019-03-08,144729,27,0.625,0.0325,0.625,0.926,4.39e-05,0.0387,-0.901,0.373,74.818,4
885,Revenge,Revenge,Soundwreck,2019-07-15,153612,5,0.606,0.000546,0.606,0.893,0.354,0.125,-6.361,0.069,75.016,4
886,Warning,Warning,FREAKY,2019-07-30,211862,5,0.546,0.00684,0.546,0.893,1.28e-06,0.141,-2.301,0.303,72.377,4
887,Night Machine,Night Machine,Woofer,2019-01-28,134400,2,0.705,0.000706,0.705,0.908,0.587,0.343,-2.117,0.0703,150.087,4
888,Sandman,Sandman,CHATOOR,2019-06-13,198400,13,0.417,0.0149,0.417,0.982,0.812,0.282,-2.732,0.185,149.972,4
889,G Shit (Badklaat Remix),Virus: The Remixes,Excision,2017-09-05,236800,1,0.683,0.0356,0.683,0.989,0.00753,0.803,-2.77,0.0989,150.02,4
890,Take Ya Head Off,Take Ya Head Off,SVDDEN DEATH,2017-07-28,260597,41,0.703,0.0211,0.703,0.972,0.0495,0.0967,-0.302,0.324,140.076,4
891,Get With The Program - Eptic & Trampa Remix,Neon Grave Remixed,Zomboy,2017-02-06,246400,42,0.637,0.291,0.637,0.988,0.000965,0.417,-3.583,0.293,149.976,4
892,Kneel Before Me,Kneel Before Me,SLANDER,2018-08-09,201600,55,0.596,0.00208,0.596,0.97,0.00419,0.101,-2.7,0.0691,150.003,4
893,Blastin,Wook Laser EP,Subtronics,2018-04-20,244965,38,0.734,0.0967,0.734,0.907,2.55e-06,0.605,-2.327,0.303,144.99,4
894,Head Crush,Black Label XL,Various Artists,2015-01-26,321103,35,0.837,0.000757,0.837,0.646,0.697,0.139,-4.007,0.0928,108.901,3
895,Castles,VOYD Vol. I,SVDDEN DEATH,2018-07-30,258000,0,0.692,0.025,0.692,0.88,0.0502,0.0893,-0.263,0.209,139.918,4
896,Gates Of Hell,VOYD Vol. I,SVDDEN DEATH,2018-07-30,192000,0,0.705,0.00321,0.705,0.975,0.000292,0.268,0.227,0.377,72.529,4
897,Rock Like This - oddprophet Remix,Junkworld EP,SVDDEN DEATH,2018-02-26,245279,21,0.626,0.0278,0.626,0.889,0.0346,0.352,-1.5,0.298,139.938,4
898,Svddengore,Svddengore,Borgore,2018-02-16,233142,31,0.662,0.033,0.662,0.972,0.0623,0.674,-0.69,0.343,140.085,4
899,Firaga,Black Label XL 5,Midnight Tyrannosaurus,2018-10-22,201931,22,0.475,0.0724,0.475,0.962,0.226,0.102,-1.954,0.0569,144.944,4
900,Mega Punch,Mega Punch,Calcium,2019-01-21,184000,34,0.426,0.00369,0.426,0.944,0.0313,0.107,-0.531,0.453,75.017,4
901,DAMN SON,DAMN SON,Calcium,2019-04-12,224544,26,0.573,0.000253,0.573,0.974,0.288,0.138,0.387,0.0648,74.956,4
902,World of Wonk,World of Wonk,Monxx,2019-04-04,204808,12,0.713,0.0723,0.713,0.907,0.0,0.317,-1.549,0.322,74.799,4
903,Too Spicy,Too Spicy,UBUR,2018-12-29,178758,25,0.487,0.00127,0.487,0.967,0.00032,0.123,-1.08,0.41,139.867,4
904,Flex,Flex,UBUR,2018-08-29,148943,19,0.476,0.0238,0.476,0.78,0.00239,0.0897,-1.989,0.0511,145.212,4
905,Wake Up - 12th Planet Remix,Apex: The Remixes,Excision,2019-07-23,268800,37,0.423,0.000971,0.423,0.945,0.0311,0.096,-0.659,0.0693,150.357,4
906,Problem,Problem,Chibs,2019-09-03,227086,15,0.856,0.00089,0.856,0.808,0.0,0.0766,-0.613,0.345,145.04,4
907,Toasted,50 Shotz EP,Chibs,2019-05-08,268137,25,0.86,0.00498,0.86,0.704,0.0446,0.324,-0.831,0.234,72.54,4
908,Portals,Flow Like EP,Chibs,2017-11-03,253714,23,0.865,0.000159,0.865,0.82,0.0,0.0448,-1.138,0.411,140.101,4
909,Push Me,Loced Out,HE$H,2018-08-31,227733,30,0.648,0.0028,0.648,0.845,0.0297,0.0499,-3.608,0.443,145.025,4
910,Mike Tyson,Loced Out,HE$H,2018-08-31,264813,27,0.844,0.0181,0.844,0.762,7.59e-05,0.171,-1.154,0.109,144.996,4
911,Bongo Boi,Bongo Boi,12th Planet,2018-08-24,192000,23,0.812,0.00963,0.812,0.993,0.488,0.214,-0.555,0.162,145.062,4
912,Dominator,Old Skool,Armin van Buuren,2016-11-11,154978,0,0.612,0.0106,0.612,0.978,0.00905,0.264,-3.163,0.484,132.016,4
913,Brain Sludge,From The Depths,Midnight Tyrannosaurus,2017-11-20,270624,38,0.709,0.00484,0.709,0.837,0.000159,0.319,-3.803,0.561,145.166,4
914,Pull Up,Pull Up,Gladez,2017-07-18,176697,4,0.752,0.0138,0.752,0.766,0.0191,0.372,-3.121,0.0634,129.995,4
915,Put It Down,"Family Matters, Vol. 3",Various Artists,2019-04-19,173035,16,0.75,0.024,0.75,0.884,0.285,0.0754,-1.671,0.0739,150.015,4
916,Like A Bitch - Kill The Noise Remix,Neon Grave Remixed,Zomboy,2017-02-06,274403,40,0.584,0.00106,0.584,0.932,0.00269,0.129,-3.501,0.333,74.976,4
917,Facebreaker,Facebreaker,Krimer,2018-12-12,212800,20,0.554,0.0503,0.554,0.974,0.000112,0.537,0.165,0.0973,75.025,4
918,Wompum,Odyssey,Barely Alive,2018-08-13,194400,28,0.645,0.00721,0.645,0.935,0.0514,0.227,-2.315,0.189,74.983,4
919,Mutation,Mutation,Midnight Tyrannosaurus,2019-05-03,202762,29,0.674,0.000548,0.674,0.803,0.0487,0.0795,-2.212,0.0909,108.717,1
920,Banana Planet,Mutation,Midnight Tyrannosaurus,2019-05-03,193758,35,0.678,0.00151,0.678,0.931,0.00333,0.693,-1.461,0.225,145.218,4
921,Portal,Portal,MARAUDA,2019-03-09,267608,30,0.351,0.00616,0.351,0.852,0.649,0.122,-3.762,0.106,139.812,4
922,Dong,Decimate EP,MARAUDA,2018-06-25,234142,30,0.58,0.000218,0.58,0.825,0.184,0.151,-4.702,0.05,140.078,4
923,Dead Zone,Dead Zone / MoshGvng,SampliFire,2019-05-31,215172,21,0.558,0.000487,0.558,0.907,0.399,0.234,-0.732,0.121,144.922,4
924,Breaking Through,Breaking Through,Excision,2019-06-21,217850,32,0.512,0.00496,0.512,0.982,0.00139,0.534,-1.013,0.411,145.047,4
925,Psyclone,Psyclone,Wooli,2019-07-22,243200,31,0.636,0.00139,0.636,0.928,0.278,0.0919,-4.079,0.164,149.969,4
926,Reckless,Reckless / Breathless,Sullivan King,2019-09-06,203586,25,0.51,9.68e-05,0.51,0.998,0.106,0.365,-2.114,0.42,144.96,4
927,Shake the Ground,Shake the Ground,Kill The Noise,2018-06-27,245955,47,0.534,0.000416,0.534,0.998,0.0717,0.1,-1.154,0.34,150.034,4
928,Wake Up,Apex,Excision,2018-08-14,339310,38,0.331,0.0463,0.331,0.668,0.0,0.227,-3.167,0.0415,145.133,4
929,Between the Lines,DEMIGOD,Kai Wachi,2019-05-31,203612,38,0.519,2.33e-05,0.519,0.994,0.527,0.0509,-1.532,0.394,154.958,4
930,Bleed,VOYD Vol. 1.5,SVDDEN DEATH,2019-08-09,137142,0,0.596,0.211,0.596,0.969,0.00441,0.284,-0.262,0.503,139.752,4
931,Take Ya Head off Vip,Take Ya Head off Vip,SVDDEN DEATH,2018-01-08,244654,25,0.495,0.0263,0.495,0.929,0.00965,0.485,-0.819,0.395,140.028,4
932,Wasteland,Wasteland EP,Phiso,2015-09-28,246857,0,0.586,0.000938,0.586,0.92,0.681,0.863,-3.29,0.478,139.978,4
933,Terrible,VOYD Vol. 1.5,SVDDEN DEATH,2019-08-09,154285,0,0.561,0.00182,0.561,0.793,6.5e-05,0.373,-1.204,0.179,70.028,4
934,POWER - VIP,Nuclear Bonds,SLANDER,2015-10-13,177549,15,0.418,0.000565,0.418,0.821,0.392,0.366,-4.134,0.17,173.704,4
935,Wiz Kid - Lifecycle (NL) Remix,June EP,Lifecycle,2016-04-05,336091,11,0.885,0.242,0.885,0.665,0.143,0.304,-8.687,0.294,140.034,4
936,Bonfire,Rage Valley,Knife Party,2012,272077,62,0.536,0.000117,0.536,0.944,0.00345,0.353,-3.029,0.0867,174.031,4
937,R28D,Battle Royale Vol. 2,Various Artists,2016-03-25,279000,17,0.688,0.00251,0.688,0.695,0.00906,0.362,-2.513,0.307,139.687,4
938,BZZRK,BZZRK,SVDDEN DEATH,2018-03-30,241632,27,0.585,0.0973,0.585,0.876,0.108,0.105,-1.613,0.279,146.755,4
939,Dr. Boy Ball,Black Label XL 4,Various Artists,2017-09-25,192000,14,0.604,0.0414,0.604,0.95,1.07e-06,0.125,0.255,0.0726,69.971,4
940,"Burial (feat. Pusha T, Moody Good, TrollPhace)","Burial (feat. Pusha T, Moody Good, TrollPhace)",Yogi,2015-07-06,226849,53,0.689,0.019,0.689,0.935,0.000299,0.24,-4.449,0.167,145.984,4
941,Junkworld,Junkworld EP,SVDDEN DEATH,2018-02-26,197142,27,0.738,0.0431,0.738,0.957,0.175,0.347,-0.719,0.0623,140.03,4
942,Demon Hunter,TRANSCENDENCY,PhaseOne,2019-04-17,225103,34,0.488,0.00106,0.488,0.981,0.00039,0.619,-0.285,0.258,144.713,4
943,Blue Bomber,Necronomicon EP,Dubloadz,2019-03-18,195577,21,0.749,0.0118,0.749,0.917,0.000657,0.273,-1.176,0.443,75.441,4
944,Crack,Crack,Nitti Gritti,2018-03-14,128000,30,0.694,0.000416,0.694,0.917,0.422,0.515,-3.181,0.219,150.01,4
