,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
52,Claroscuro - Remasterizado 2007,Dynamo (Remastered),Soda Stereo,1992-10-09,244560,43,0.574,0.0002,0.574,0.738,0.834,0.176,-8.756,0.0434,115.965,4
53,Estoy Azulado - Remasterizado 2007,Nada Personal (Remastered),Soda Stereo,1985-10-09,317013,48,0.655,0.3,0.655,0.843,0.116,0.0954,-6.519,0.0959,130.154,4
54,Nuestra Fe - Remasterizado 2007,Dynamo (Remastered),Soda Stereo,1992-10-09,396546,44,0.486,0.000207,0.486,0.868,0.437,0.153,-8.266,0.0379,100.004,4
55,Toma La Ruta - Remasterizado 2007,Dynamo (Remastered),Soda Stereo,1992-10-09,269146,44,0.446,3.42e-06,0.446,0.909,0.729,0.387,-7.154,0.0641,115.967,4
56,Camaleón - Remasterizado 2007,Dynamo (Remastered),Soda Stereo,1992-10-09,281480,43,0.374,8.92e-05,0.374,0.92,0.491,0.0864,-7.561,0.0478,195.93,4
57,El Ritmo De Tus Ojos - Remasterizado 2007,Doble Vida (Remastered),Soda Stereo,1988-10-09,237200,44,0.714,0.0873,0.714,0.942,0.00415,0.122,-5.013,0.039,107.314,4
58,En El Borde - Remasterizado 2007,Doble Vida (Remastered),Soda Stereo,1988-10-09,282480,46,0.624,0.248,0.624,0.976,0.00209,0.247,-5.513,0.106,95.309,4
59,Persiana Americana - Remasterizado 2007,Signos (Remastered),Soda Stereo,1986-10-09,292266,68,0.603,0.0121,0.603,0.929,0.00217,0.131,-4.549,0.0407,101.208,4
60,Zoom - Me Verás Volver Gira 2007,Gira Me Verás Volver,Soda Stereo,2008-07-14,197506,48,0.565,0.00214,0.565,0.957,0.184,0.856,-4.899,0.033,96.059,4
61,Inbetween Days,The Head On The Door,The Cure,1985-08-26,177986,64,0.546,0.107,0.546,0.836,0.583,0.166,-6.321,0.0317,142.605,4
62,Just Like Heaven,Kiss Me Kiss Me Kiss Me,The Cure,1987-05-25,212826,0,0.439,0.0808,0.439,0.837,0.0024,0.115,-11.548,0.0336,151.994,4
63,Lullaby,Greatest Hits,The Cure,2001-01-01,248973,59,0.73,0.00894,0.73,0.676,0.385,0.0534,-4.436,0.0467,93.922,4
64,Friday I'm In Love,Wish,The Cure,1992-04-21,215160,0,0.526,0.00126,0.526,0.763,6.75e-05,0.359,-12.663,0.0341,136.205,4
65,Close To Me,The Head On The Door (Remastered),The Cure,1985-08-26,203266,68,0.724,0.0745,0.724,0.523,0.703,0.0811,-11.139,0.116,185.075,4
66,Lovesong - Remastered,Disintegration (Deluxe Edition),The Cure,1989-05-02,208266,65,0.611,0.326,0.611,0.791,0.862,0.217,-7.7,0.0286,140.12,4
67,Boys Don't Cry,Three Imaginary Boys,The Cure,1979-05-11,155973,74,0.462,0.00517,0.462,0.836,0.0,0.18,-5.766,0.0621,168.766,4
68,Pictures Of You - Remastered,Disintegration (Deluxe Edition),The Cure,1989-05-02,448306,60,0.476,0.00325,0.476,0.764,0.112,0.138,-6.454,0.032,171.903,4
69,A Forest,Seventeen Seconds (Deluxe Edition),The Cure,1980-04-18,354290,0,0.579,0.365,0.579,0.622,0.652,0.0955,-11.285,0.0563,163.107,4
70,The Lovecats,Japanese Whispers,The Cure,1983-01-01,220093,59,0.747,0.48,0.747,0.571,1.05e-06,0.242,-12.9,0.086,91.838,4
71,Why Can't I Be You?,"Kiss Me, Kiss Me, Kiss Me",The Cure,1987-05-25,193200,52,0.633,0.365,0.633,0.912,2.09e-05,0.0719,-7.31,0.0369,107.655,4
72,A Letter To Elise,Wish,The Cure,1992-04-21,312240,0,0.528,0.144,0.528,0.594,0.00175,0.165,-13.596,0.0314,150.225,4
73,Fascination Street - Remastered,Disintegration (Deluxe Edition),The Cure,1989-05-02,315186,52,0.506,0.00145,0.506,0.909,0.457,0.17,-5.746,0.08,100.101,4
74,Let's Go To Bed,Greatest Hits,The Cure,2001-11-13,214040,45,0.782,0.369,0.782,0.93,0.0944,0.29,-3.827,0.0648,128.095,4
75,Fire In Cairo,Three Imaginary Boys,The Cure,1979-05-11,203400,52,0.765,0.234,0.765,0.7,3.82e-06,0.0996,-8.844,0.245,146.062,4
76,Killing An Arab,Staring At The Sea - The Singles,The Cure,1986-01-01,141800,47,0.694,0.00471,0.694,0.472,0.000127,0.178,-15.764,0.562,167.534,4
77,Burn,The Crow Original Motion Picture Soundtrack,Various Artists,1994-03-25,398933,53,0.574,0.00175,0.574,0.915,0.664,0.34,-9.79,0.0399,104.042,4
78,Push,The Head On The Door,The Cure,1985-08-26,271293,47,0.502,0.00217,0.502,0.89,0.656,0.173,-6.485,0.0499,147.194,4
79,The Walk,Greatest Hits,The Cure,2001-01-01,210146,46,0.707,0.407,0.707,0.753,0.000192,0.179,-6.554,0.0283,130.457,4
80,Play For Today,Seventeen Seconds,The Cure,1980-04-18,218960,51,0.458,0.0487,0.458,0.731,0.0215,0.116,-12.049,0.145,80.425,4
81,To Wish Impossible Things,Wish,The Cure,1992-04-21,279826,0,0.446,0.579,0.446,0.291,0.495,0.0973,-19.625,0.0286,157.986,4
82,How Beautiful You Are,"Kiss Me, Kiss Me, Kiss Me",The Cure,1987-05-25,312560,44,0.49,0.0768,0.49,0.898,0.000163,0.22,-7.616,0.041,145.108,4
83,High,Wish,The Cure,1992-04-21,212840,0,0.624,0.0187,0.624,0.713,0.000549,0.063,-12.121,0.0294,114.76,4
84,10:15 Saturday Night,Three Imaginary Boys,The Cure,1979-05-11,222093,49,0.651,0.00428,0.651,0.409,0.0277,0.176,-10.864,0.0879,173.76,4
85,Plainsong - Remastered,Disintegration (Deluxe Edition),The Cure,1989-05-02,317346,48,0.361,0.00451,0.361,0.428,0.66,0.0879,-9.282,0.0306,86.884,4
86,Jumping Someone Else's Train,Three Imaginary Boys,The Cure,1979-05-11,177733,48,0.629,0.0692,0.629,0.971,0.000885,0.119,-6.916,0.0499,91.531,4
87,Charlotte Sometimes,Staring At The Sea - The Singles,The Cure,1986-01-01,253800,46,0.459,0.0181,0.459,0.747,1.27e-05,0.527,-13.125,0.0866,123.918,4
88,Disintegration - Remastered,Disintegration (Deluxe Edition),The Cure,1989-05-02,499853,49,0.59,0.32,0.59,0.943,0.0291,0.366,-5.941,0.056,122.016,4
89,The Caterpillar,The Top (Deluxe Edition),The Cure,1984-04-30,221826,43,0.745,0.199,0.745,0.808,0.000692,0.419,-8.377,0.0388,123.912,4
90,Catch,"Kiss Me, Kiss Me, Kiss Me",The Cure,1987-05-25,163600,43,0.531,0.449,0.531,0.707,4.05e-06,0.17,-8.873,0.0299,104.997,4
91,Mint Car,Wild Mood Swings,The Cure,1996-05-06,212533,45,0.617,0.0913,0.617,0.945,0.0,0.352,-3.07,0.0584,143.842,4
92,Primary - 2005 Remaster,Faith,The Cure,1981-04-10,219533,39,0.496,0.0185,0.496,0.89,0.254,0.738,-7.461,0.051,171.442,4
93,Six Different Ways - 2006 Remaster,The Head on the Door (Deluxed Edition),The Cure,1985-08-26,198506,42,0.778,0.0255,0.778,0.725,0.000134,0.0341,-9.925,0.0426,91.233,3
94,Prayers For Rain - Remastered,Disintegration (Remastered),The Cure,1989-05-02,367426,43,0.565,0.0046,0.565,0.68,0.0936,0.076,-7.609,0.0269,116.973,4
95,From The Edge Of The Deep Green Sea,Wish,The Cure,1992-04-21,460293,0,0.468,0.0134,0.468,0.686,0.000479,0.163,-10.579,0.0307,111.099,4
96,The Hungry Ghost,4:13 Dream,The Cure,2008-10-27,269440,44,0.572,0.023,0.572,0.901,0.000161,0.101,-2.752,0.0361,109.919,4
97,Maybe Someday,Bloodflowers,The Cure,2000-02-15,306186,43,0.369,0.143,0.369,0.908,0.00206,0.243,-4.228,0.0396,179.863,4
98,The Hanging Garden,Pornography,The Cure,1982-05-03,272266,42,0.424,0.017,0.424,0.757,0.368,0.0765,-11.641,0.0335,135.397,4
99,The End Of The World,The Cure (International Version),The Cure,2004-06-28,223760,0,0.671,0.164,0.671,0.919,0.0,0.358,-3.372,0.0415,119.995,4
100,Out Of This World,Bloodflowers,The Cure,2000-02-15,404266,41,0.553,0.0266,0.553,0.648,0.783,0.385,-11.071,0.0363,79.956,3
101,Cut Here,Greatest Hits,The Cure,2001-01-01,250653,43,0.621,0.00875,0.621,0.905,0.0144,0.258,-3.276,0.0406,134.992,4
102,Apart,Wish,The Cure,1992-04-21,395360,39,0.546,0.422,0.546,0.433,0.352,0.325,-15.933,0.0282,82.102,4
103,Doing the Unstuck,Wish,The Cure,1992-04-21,262026,39,0.553,0.212,0.553,0.784,0.0654,0.0897,-12.679,0.0424,128.195,4
104,Underneath The Stars,4:13 Dream,The Cure,2008-10-27,376586,44,0.498,0.097,0.498,0.779,0.362,0.184,-5.008,0.0356,129.974,4
105,Closedown - Remastered 2010,Disintegration (Deluxe Edition),The Cure,1989-05-02,258346,43,0.521,0.319,0.521,0.755,0.769,0.129,-7.223,0.0272,93.986,4
106,Siamese Twins,Pornography,The Cure,1982-05-03,328066,41,0.774,0.00049,0.774,0.398,0.526,0.262,-14.676,0.0405,94.163,4
107,The Kiss,"Kiss Me, Kiss Me, Kiss Me",The Cure,1987-05-25,376320,40,0.388,0.613,0.388,0.588,0.705,0.0949,-8.062,0.0562,157.604,4
108,The Last Day Of Summer,Bloodflowers,The Cure,2000-02-15,335746,44,0.535,0.0433,0.535,0.817,0.348,0.088,-6.133,0.0288,149.84,4
109,Open,Wish,The Cure,1992-04-21,410360,0,0.479,0.031,0.479,0.793,0.398,0.0822,-11.515,0.0481,112.13,4
110,Last Dance - Remastered,Disintegration (Remastered),The Cure,1989-05-02,283880,42,0.331,0.474,0.331,0.772,0.576,0.338,-6.376,0.0546,184.031,4
111,Cryin',Get A Grip (Reissue - Remaster),Aerosmith,1993-04-20,308333,0,0.443,0.000192,0.443,0.855,0.0102,0.353,-3.674,0.0324,105.84,3
112,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Armageddon - The Album,Various Artists,1998-06-23,298760,75,0.383,0.165,0.383,0.662,0.0,0.248,-5.162,0.0333,121.154,4
113,Crazy,Get A Grip (Reissue - Remaster),Aerosmith,1993-04-20,316693,0,0.354,0.094,0.354,0.864,0.0,0.135,-3.878,0.0386,162.252,3
114,Dream On,Aerosmith,Aerosmith,1973-01-05,266960,78,0.307,0.388,0.307,0.433,9.08e-05,0.332,-10.057,0.029,160.9,4
115,Sweet Emotion,Toys In The Attic,Aerosmith,1975-04-08,274133,75,0.38,0.00298,0.38,0.76,0.0294,0.104,-10.961,0.0378,99.437,4
116,Amazing,Get A Grip (Reissue - Remaster),Aerosmith,1993-04-20,356160,0,0.306,0.0575,0.306,0.747,5.03e-05,0.41,-5.456,0.0365,139.673,4
117,Walk This Way,Toys In The Attic,Aerosmith,1975-04-08,220400,75,0.653,0.0114,0.653,0.73,1.03e-05,0.0754,-10.613,0.043,108.705,4
118,Pink,Nine Lives,Aerosmith,1997-03-18,235360,62,0.432,0.0134,0.432,0.751,4.58e-06,0.126,-5.124,0.0423,171.85,4
119,Dude (Looks Like A Lady),Permanent Vacation (Reissue Remastered),Aerosmith,1987-01-01,265773,0,0.543,0.428,0.543,0.984,2.98e-05,0.0565,-2.959,0.0446,126.289,4
120,Jaded,Just Push Play,Aerosmith,2001-03-05,214333,61,0.517,0.005,0.517,0.89,1.47e-05,0.0824,-4.033,0.0539,118.009,4
121,Janie's Got A Gun,Big Ones,Aerosmith,1994-01-01,330533,61,0.633,0.0516,0.633,0.823,0.000496,0.188,-5.792,0.0287,115.107,4
122,Rag Doll,Permanent Vacation,Aerosmith,1987-01-01,265693,61,0.579,0.583,0.579,0.954,0.0,0.139,-3.947,0.0558,93.448,4
123,Love In An Elevator - Single Version,Young Lust: The Aerosmith Anthology,Aerosmith,2001-11-20,321733,0,0.446,0.0344,0.446,0.97,0.00157,0.337,-4.754,0.0791,93.755,4
124,Toys In The Attic,Toys In The Attic,Aerosmith,1975-04-08,185133,53,0.219,0.001,0.219,0.928,2.43e-06,0.341,-9.997,0.0697,197.462,4
125,Hole In My Soul,Nine Lives,Aerosmith,1997-03-18,370093,62,0.465,0.00506,0.465,0.701,0.0,0.207,-4.809,0.0268,75.427,4
126,Livin' On The Edge,Get A Grip (Reissue - Remaster),Aerosmith,1993-04-20,380853,0,0.405,0.00211,0.405,0.881,0.0084,0.386,-4.37,0.0327,84.572,4
127,Full Circle,Nine Lives,Aerosmith,1997-03-18,300373,51,0.454,0.00809,0.454,0.688,0.0,0.0677,-5.452,0.0344,134.703,3
128,Come Together,Aerosmith's Greatest Hits,Aerosmith,1980-11-11,224600,0,0.409,0.0447,0.409,0.512,7.67e-05,0.493,-12.215,0.0291,172.424,4
129,Angel,Permanent Vacation (Reissue Remastered),Aerosmith,1987-01-01,308871,0,0.234,0.294,0.234,0.824,0.0,0.0876,-3.555,0.0395,171.49,4
130,Back In the Saddle,Rocks,Aerosmith,1976-05-14,280360,58,0.426,0.00578,0.426,0.903,0.00945,0.0945,-9.661,0.0389,122.201,4
131,Falling In Love (Is Hard On The Knees),Nine Lives,Aerosmith,1997-03-18,205800,50,0.612,0.0144,0.612,0.861,0.0,0.119,-4.571,0.0293,116.663,4
132,Fly Away From Here,Just Push Play,Aerosmith,2001-03-05,301760,61,0.387,0.142,0.387,0.686,0.0,0.122,-5.368,0.0363,142.091,4
133,What Could Have Been Love,Music From Another Dimension! (Expanded Edition),Aerosmith,2012-11-06,224373,51,0.465,0.0235,0.465,0.771,0.0,0.165,-4.234,0.0307,133.883,4
134,Same Old Song and Dance,Get Your Wings,Aerosmith,1974-03-15,233160,54,0.565,0.0672,0.565,0.628,0.000181,0.39,-10.368,0.033,133.194,4
135,Mama Kin,Aerosmith,Aerosmith,1973-01-05,267226,50,0.426,0.122,0.426,0.751,0.00144,0.271,-10.91,0.0403,153.359,4
136,Eat The Rich,Get A Grip (Reissue - Remaster),Aerosmith,1993-04-20,249660,0,0.572,0.0079,0.572,0.927,0.000144,0.352,-4.583,0.0509,123.008,4
137,Train Kept a Rollin',Get Your Wings,Aerosmith,1974-03-15,333226,52,0.359,0.00194,0.359,0.854,0.00767,0.841,-9.799,0.0418,99.414,4
138,What It Takes,Big Ones,Aerosmith,1994-01-01,310973,0,0.528,0.00424,0.528,0.729,7.74e-05,0.421,-6.319,0.0278,142.875,4
139,Deuces Are Wild,Big Ones,Aerosmith,1994-01-01,215866,46,0.493,0.00668,0.493,0.838,3.18e-05,0.104,-4.509,0.0303,74.956,4
140,Last Child,Aerosmith's Greatest Hits,Aerosmith,1980-11-11,206706,0,0.599,0.163,0.599,0.613,1.66e-06,0.047,-9.978,0.0344,84.22,4
141,No More No More,Toys In The Attic,Aerosmith,1975-04-08,274106,46,0.444,0.0135,0.444,0.862,0.0905,0.346,-9.908,0.0336,132.883,4
142,Just Push Play,Just Push Play,Aerosmith,2001-03-05,231266,45,0.579,0.0519,0.579,0.958,0.0,0.087,-5.677,0.0867,100.058,4
143,Ain't That A Bitch,Nine Lives,Aerosmith,1997-03-18,325240,45,0.487,0.0238,0.487,0.831,0.0,0.183,-4.585,0.0382,127.991,4
144,Monkey On My Back,Live In Berlin,Aerosmith,2015-01-15,262570,0,0.249,0.000237,0.249,0.869,0.343,0.566,-6.247,0.0631,122.275,4
145,One Way Street,Aerosmith,Aerosmith,1973-01-05,420066,45,0.453,0.0557,0.453,0.731,0.00395,0.162,-9.848,0.0345,132.243,4
146,Beyond Beautiful,Just Push Play,Aerosmith,2001-03-05,285466,43,0.363,0.0119,0.363,0.861,2.87e-05,0.0959,-5.213,0.0541,84.862,4
147,Seasons of Wither,The Essential Aerosmith,Aerosmith,2011-09-13,325666,0,0.242,0.0239,0.242,0.791,2.77e-05,0.283,-7.878,0.0635,201.943,4
148,Stop Messin' Around,Honkin' On Bobo,Aerosmith,2004,269760,43,0.415,0.000913,0.415,0.964,0.0747,0.389,-1.989,0.073,125.402,4
149,Oh Well/Sweet Emotion,Live In Berlin,Aerosmith,2015-01-15,378460,0,0.128,0.00954,0.128,0.833,0.0125,0.332,-6.896,0.0549,97.95,4
150,Big Ten Inch Record,Toys In The Attic,Aerosmith,1975-04-08,135400,46,0.436,0.458,0.436,0.68,0.0,0.0711,-9.948,0.109,175.693,4
151,Kings And Queens,Draw The Line,Aerosmith,1977-12-01,295133,45,0.347,0.0347,0.347,0.553,0.00108,0.114,-10.645,0.0298,123.176,4
152,Taste Of India,Live In Berlin,Aerosmith,2015-01-15,335277,0,0.319,0.00565,0.319,0.849,0.000862,0.211,-6.665,0.0621,113.267,4
153,Can't Stop Lovin' You (with Carrie Underwood),Music From Another Dimension! (Expanded Edition),Aerosmith,2012-11-06,244386,44,0.528,0.0112,0.528,0.805,0.0,0.34,-5.193,0.0321,139.952,4
154,Nine Lives,Nine Lives,Aerosmith,1997-03-18,241240,44,0.359,0.000844,0.359,0.987,0.0,0.261,-3.532,0.163,167.644,4
155,Make It,Aerosmith,Aerosmith,1973-01-05,218960,45,0.553,0.0151,0.553,0.685,0.149,0.19,-10.981,0.0275,137.898,4
156,Blind Man,Big Ones,Aerosmith,1994-01-01,241040,0,0.441,0.0015,0.441,0.718,0.0,0.0557,-5.479,0.0299,77.508,4
157,Sunshine,Just Push Play,Aerosmith,2001-03-05,217533,43,0.501,0.000219,0.501,0.905,0.0,0.37,-4.107,0.035,110.04,4
158,Girls of Summer,The Essential Aerosmith,Aerosmith,2011-09-13,193160,0,0.536,0.00364,0.536,0.839,0.0,0.0977,-4.257,0.0373,119.972,4
159,Get A Grip,Get A Grip (Reissue - Remaster),Aerosmith,1993-04-20,238560,0,0.616,0.0333,0.616,0.915,0.000345,0.207,-3.003,0.0519,104.812,4
